date, pm25, pm10, o3, no2, so2, co
2019/7/5, 127, 48, 31, 8, 3, 8
2019/7/6, 121, 49, 30, 8, 3, 7
2019/7/7, 125, 65, 25, 8, 3, 7
2019/7/8, 143, 55, 28, 7, 3, 7
2019/7/9, 142, 116, 28, 9, 4, 7
2019/7/10, 180, 174, 27, 8, 3, 6
2019/7/11, 198, 189, 27, 8, 5, 6
2019/7/12, 209, 123, 29, 8, 4, 6
2019/7/13, 170, 144, 29, 7, 4, 6
2019/7/14, 189, 106, 25, 9, 4, 7
2019/7/15, 170, 47, 35, 10, 4, 7
2019/7/16, 123, 38, 34, 7, 4, 6
2019/7/17, 93, 47, 26, 5, 2, 6
2019/7/18, 119, 79, 50, 12, 5, 6
2019/7/19, 147, 70, 52, 9, 5, 4
2019/7/20, 140, 58, 50, 8, 5, 4
2019/7/21, 124, 64, 55, 17, 5, 5
2019/7/22, 144, 59, 35, 61, 5, 4
2019/7/23, 142, 66, 36, 32, 6, 3
2019/7/24, 157, 50, 46, 29, 4, 2
2019/7/25, 94, 48, 60, 30, 5, 4
2019/7/26, 101, 57, 54, 32, 5, 4
2019/7/27, 86, 58, 59, 32, 5, 4
2019/7/28, 91, 53, 53, 23, 5, 4
2019/7/29, 103, 60, 49, 26, 5, 4
2019/7/30, 118, 56, 51, 26, 5, 4
2019/7/31, 106, 56, 44, 27, 5, 4
2019/8/1, 114, 52, 40, 19, 5, 3
2019/8/2, 112, 53, 36, 27, 4, 3
2019/8/3, 128, 42, 42, 29, 3, 4
2019/8/4, 102, 54, 11, 27, 2, 5
2019/8/5, 125, 40, 27, 17, 3, 4
2019/8/6, 105, 38, 25, 8, 2, 4
2019/8/7, 95, 42, 12, 8, 2, 3
2019/8/8, 102, 42, 32, 9, 4, 2
2019/8/9, 77, 31, 29, 11, 4, 3
2019/8/10, 73, 42, 27, 13, 5, 4
2019/8/11, 98, 29, 25, 10, 6, 2
2019/8/12, 64, 41, 30, 11, 5, 2
2019/8/13, 89, 33, 25, 11, 5, 3
2019/8/14, 75, 40, 22, 10, 3, 3
2019/8/15, 93, 29, 2, 9, 3, 3
2019/8/16, 74, 14, 4, 10, 3, 3
2019/8/17, 55, 20, 28, 10, 3, 3
2019/8/18, 51, 50, 41, 8, 4, 3
2019/8/19, 107, 56, 36, 5, 2, 3
2019/8/20, 126, 64, 3, 6, 3, 3
2019/8/21, 128, 60, 3, 6, 5, 3
2019/8/22, 114, 61, 4, 6, 5, 2
2019/8/23, 123, 61, 2, 6, 5, 3
2019/8/24, 126, 54, 2, 7, 4, 4
2019/8/25, 129, 41, 5, 6, 3, 4
2019/8/26, 111, 47, 5, 7, 3, 5
2019/8/27, 126, 49, 5, 7, 3, 5
2019/8/28, 118, 52, 5, 7, 4, 4
2019/8/29, 111, 46, 5, 7, 3, 4
2019/8/30, 114, 56, 9, 6, 2, 4
2019/8/31, 134, 48, 17, 6, 2, 4
2019/9/1, 101, 47, 21, 7, 3, 5
2019/9/2, 107, 59, 30, 8, 2, 6
2019/9/3, 139, 57, 36, 7, 2, 5
2019/9/4, 131, 60, 34, 6, 3, 4
2019/9/5, 142, 69, 28, 5, 2, 5
2019/9/6, 132, 52, 38, 7, 1, 6
2019/9/7, 114, 59, 32, 6, 2, 4
2019/9/8, 114, 78, 16, 6, 2, 5
2019/9/9, 156, 92, 20, 6, 2, 5
2019/9/10, 157, 93, 21, 7, 1, 6
2019/9/11, 163, 90, 18, 6, 1, 5
2019/9/12, 159, 64, 17, 5, , 4
2019/9/13, 124, 62, 30, 5, 1, 4
2019/9/14, 129, 59, 29, 5, 1, 4
2019/9/15, 105, 72, 30, 7, 3, 5
2019/9/16, 143, 78, 29, 6, 1, 4
2019/9/17, 149, 71, 31, 5, 1, 4
2019/9/18, 131, 56, 27, 6, 1, 4
2019/9/19, 98, 54, 26, 10, 1, 4
2019/9/20, 111, 56, 26, 8, 6, 4
2019/9/21, 116, 54, 27, 9, 7, 4
2019/9/22, 94, 54, 26, 8, 5, 4
2019/9/23, 100, 57, 31, 7, 6, 3
2019/9/24, 102, 57, 32, 8, 8, 4
2019/9/25, 114, 49, 30, 9, 7, 3
2019/9/26, 90, 50, 27, 9, 6, 3
2019/9/27, 87, 48, 27, 9, 8, 3
2019/9/28, 93, 44, 10, 8, 4, 2
