date, pm25, pm10, o3, no2, so2, co
2017/5/7, 151, , 7, 6, 2, 3
2017/5/8, 137, , 7, 6, 2, 5
2017/5/9, 108, , 7, 6, 11, 3
2017/5/10, 140, , 6, 6, 4, 2
2017/5/11, 171, , , , , 
2017/5/16, 57, , 9, 6, , 2
2017/5/17, 163, , 9, 5, , 3
2017/5/18, 170, , 7, 6, 4, 2
2017/5/19, 174, , 7, 6, 21, 2
2017/5/20, 172, , 7, , 28, 3
2017/5/21, 165, , 8, 5, 10, 2
2017/5/22, 187, , 8, 6, 6, 1
2017/5/23, 183, , 8, 6, 4, 2
2017/5/24, 170, , 8, , 2, 2
2017/5/25, 156, , 8, , 5, 2
2017/5/26, 129, , 9, 4, 6, 3
2017/5/27, 126, , 8, 6, 15, 7
2017/5/28, 132, , 10, 5, 5, 6
2017/5/29, 150, , 7, 6, 11, 7
2017/5/30, 125, , 7, 5, 2, 6
2017/5/31, 144, , 9, 5, 1, 7
2017/6/1, 164, , 12, 6, 2, 8
2017/6/2, 153, , 14, 6, 2, 9
2017/6/3, 117, , 12, 6, , 11
2017/6/4, 110, , 12, 5, 1, 7
2017/6/5, 114, , 14, 5, 1, 8
2017/6/6, 148, , 14, 6, 1, 1
2017/6/7, 185, , 14, 6, 1, 1
2017/6/8, 177, , 14, , , 2
2017/6/9, 144, , 13, 5, , 2
2017/6/10, 146, , 13, 5, , 6
2017/6/11, 134, , 12, 6, , 6
2017/6/12, 96, , 12, 5, 3, 8
2017/6/13, 116, , 11, 5, 30, 14
2017/6/14, 157, , 10, 5, 26, 11
2017/6/15, 173, , , , , 
2017/6/23, 155, , , , , 
2017/6/26, 65, , , , , 
2017/1/2, 199, , 16, 7, 1, 
2017/1/3, 205, , 18, 7, 1, 
2017/1/4, 183, , 19, , 2, 
2017/1/5, 173, , 16, , , 
2017/1/6, 140, , 17, , 6, 
2017/1/7, 147, , 18, , 5, 
2017/1/8, 177, , 17, , 9, 
2017/1/9, 185, , 17, , 6, 
2017/1/10, 180, , 17, , 8, 
2017/1/11, 173, , 17, , 3, 
2017/1/12, 170, , 17, , 1, 
2017/1/13, 174, , 17, , 9, 
2017/1/14, 183, , 17, , 2, 
2017/1/15, 177, , 17, , 10, 
2017/1/16, 169, , 17, , 14, 
2017/1/17, 182, , 17, , 2, 
2017/1/18, 207, , 16, , 2, 
2017/1/19, 221, , 17, , 11, 
2017/1/20, 192, , 17, , 9, 
2017/1/21, 188, , 17, , 7, 
2017/1/22, 168, , 18, , 3, 
2017/1/23, 160, , 16, , 5, 
2017/1/24, 136, , 18, , 6, 
2017/1/25, 123, , 18, , , 
2017/1/26, 125, , 20, , 1, 
2017/1/27, 123, , 18, , 1, 
2017/1/28, 160, , 18, , 1, 
2017/1/29, 122, , 17, , 3, 
2017/1/30, 106, , 18, , 2, 
2017/1/31, 72, , 17, , 1, 
2017/2/1, 106, , 17, , 2, 
2017/2/2, 162, , , , , 
2017/2/7, 139, , 16, 11, 2, 5
2017/2/8, 182, , , , , 
2017/2/11, 182, , 15, 11, , 61
2017/2/12, 199, , , , , 
2017/2/14, 221, , 17, 11, 1, 58
2017/2/15, 191, , 18, 10, , 23
2017/2/16, 142, , 17, 5, , 31
2017/2/17, 187, , 16, 5, , 30
2017/2/18, 191, , , , , 
2017/2/21, 159, , 17, 5, 5, 6
2017/2/22, 175, , 17, 5, 2, 2
2017/2/23, 175, , 16, 4, 4, 2
2017/2/24, 186, , 17, 5, 8, 3
2017/2/25, 83, , 19, 5, 6, 2
2017/2/26, 74, , 17, 5, 5, 2
2017/2/27, 153, , 16, 5, , 2
2017/2/28, 149, , 17, 5, 34, 1
2017/3/1, 124, , 16, 5, 1, 2
2017/3/2, 121, , 17, 5, 2, 2
2017/3/3, 95, , 16, 6, 2, 2
2017/3/4, 73, , 18, 10, 1, 2
2017/3/5, 135, , 18, 10, 7, 2
2017/3/6, 121, , 18, 10, 8, 2
2017/3/7, 82, , 17, 10, 3, 3
2017/3/8, 89, , 17, 11, 9, 2
2017/3/9, 115, , 17, 6, 3, 2
2017/3/10, 101, , 17, 5, 4, 3
2017/3/11, 128, , 17, 5, 20, 2
2017/3/12, 128, , 18, 5, 10, 2
2017/3/13, 110, , 17, 5, 17, 3
2017/3/14, 133, , 17, 5, , 3
2017/3/15, 102, , 16, 5, 6, 3
2017/3/16, 47, , 16, 8, 7, 2
2017/3/17, 103, , 14, 7, 3, 5
2017/3/18, 131, , 14, 6, 8, 4
2017/3/19, 137, , 15, 7, , 3
2017/3/20, 159, , 15, 7, , 3
2017/3/21, 154, , 16, 7, 4, 3
2017/3/22, 130, , 15, 7, 5, 3
2017/3/23, 94, , 14, 7, , 3
2017/3/24, 112, , 15, 7, , 3
2017/3/25, 123, , 15, 6, 2, 4
2017/3/26, 135, , 15, 7, 2, 4
2017/3/27, 106, , 15, 7, 12, 3
2017/3/28, 94, , 15, , 1, 3
2017/3/29, 64, , 15, , 1, 3
2017/3/30, 90, , 15, 7, 2, 2
2017/3/31, 102, , 15, 9, 1, 3
2016/11/26, 157, 61, 17, 7, 10, 
2016/11/27, 161, , 17, , 15, 
2016/11/28, 158, , 17, , 17, 
2016/11/29, 174, , 18, , 8, 
2016/11/30, 184, , 17, , 5, 
2016/12/1, 186, , 17, , 5, 
2016/12/2, 195, , 17, , 9, 
2016/12/3, 205, , 17, , 11, 
2016/12/4, 217, , 17, , 11, 
2016/12/5, 195, , 17, , 8, 
2016/12/6, 195, , 17, , 7, 
2016/12/7, 185, , 16, 7, 4, 
2016/12/8, 190, , 15, 7, 4, 
2016/12/10, 154, , 18, 7, 6, 
2016/12/11, 166, , 15, 7, 8, 
2016/12/13, 171, , 17, 7, 8, 
2016/12/14, 188, , 17, 7, 18, 
2016/12/15, 187, , 17, , 26, 
2016/12/16, 201, , 17, , 7, 
2016/12/17, 197, , 19, , 14, 
2016/12/18, 197, , 18, , 7, 
2016/12/19, 199, , 17, , 7, 
2016/12/20, 182, , 17, , 12, 
2016/12/21, 178, , 18, , 12, 
2016/12/22, 181, , 18, , 4, 
2016/12/23, 173, , 17, , 3, 
2016/12/24, 129, , 17, , 8, 
2016/12/25, 164, , 17, , 11, 
2016/12/26, 190, , 17, , 19, 
2016/12/27, 192, , 17, , 13, 
2016/12/28, 184, , 18, , 7, 
2016/12/29, 186, , 18, , 15, 
2016/12/30, 192, , 17, , 16, 
2016/12/31, 185, , 18, 7, 5, 
2017/1/1, 186, , 17, 7, 2, 
2016/9/15, 161, , , , , 
2016/1/16, 169, , 10, 4, 4, 13
2016/1/17, 177, , 11, 4, 26, 12
2016/1/18, 173, , 16, 4, 7, 4
2016/1/19, 168, , 22, 5, 12, 11
2016/1/20, 184, , 9, 5, 13, 16
2016/1/21, 189, , 3, 5, 10, 12
2016/1/22, 168, , 10, 5, 1, 10
2016/1/23, 156, , 4, 5, 2, 7
2016/1/24, 152, , 9, 4, 3, 6
2016/1/25, 144, , 15, 4, 1, 8
2016/1/26, 132, , 5, 6, 2, 12
2016/1/27, 127, , , , , 
2017/10/1, , 98, 8, 7, 3, 9
2017/10/2, , 94, 8, 7, , 9
2017/10/11, , 59, 8, 8, 1, 7
2017/10/12, , 64, 9, 8, 1, 7
2017/7/1, , 31, 8, 4, 9, 2
2017/7/2, , 31, 8, 4, 9, 2
2017/7/3, , 36, 8, 5, 13, 3
2017/7/4, , 26, 8, 5, 13, 3
2017/7/6, , 43, 8, 5, 27, 3
2017/7/7, , 60, 8, 5, 10, 2
2017/7/8, , 59, 9, 5, 7, 2
2017/7/9, , 51, 8, 5, 16, 2
2017/7/10, , 52, 8, 5, 10, 3
2017/7/11, , 55, 7, 5, 26, 3
2017/7/18, , 50, 59, 3, 8, 2
2017/7/19, , 48, 67, 4, 35, 4
2017/7/27, , 63, , , 10, 5
2017/7/28, , 70, , 2, 9, 4
2017/7/29, , 69, , , 8, 3
2017/7/30, , 64, , , 8, 4
2017/7/31, , 67, , 2, 13, 2
2017/8/1, , 69, , 2, 22, 3
2017/8/2, , 64, , 3, , 4
2017/8/3, , 43, , 4, , 4
2017/8/4, , 33, , 4, , 3
2017/8/5, , 50, , 4, , 4
2017/8/6, , 60, , 5, , 4
2017/8/7, , 64, , 5, , 4
2017/8/8, , 69, , 5, , 3
2017/8/9, , 61, , 5, , 4
2017/8/10, , 48, , 5, , 4
2017/8/11, , 46, , 4, , 4
2017/8/12, , 46, , 15, 3, 2
2017/8/13, , 59, , 30, 3, 
2017/8/14, , 81, , 29, 3, 
2017/8/15, , 73, , 16, , 
2017/8/16, , 60, , 19, 3, 
2017/8/17, , 50, , 14, 3, 
2017/8/18, , 59, , 9, 4, 7
2017/8/19, , 76, , 24, 4, 7
2017/8/20, , 74, , 28, 4, 7
2017/8/21, , 65, , 28, 4, 7
2017/8/22, , 64, , 34, , 7
2017/8/23, , 73, , 23, , 7
2017/8/24, , 61, , 27, , 7
2017/8/25, , 62, , 27, , 7
2017/8/26, , 54, , 19, , 7
2017/8/27, , 55, , 11, , 7
2017/8/28, , 66, , 11, , 7
2017/8/29, , 66, , 9, 4, 7
2017/8/30, , 69, , 11, 4, 7
2017/8/31, , 75, , 16, 4, 7
2017/9/1, , 73, , 25, , 7
2017/9/2, , 77, , 23, , 7
2017/9/5, , 80, , 22, 3, 7
2017/9/11, , 97, 10, 4, 3, 5
2017/9/12, , 99, 13, 5, 3, 7
2017/9/13, , 99, 13, 6, 2, 10
2017/9/15, , 86, 16, 6, 3, 5
2017/9/16, , 89, 17, 7, 3, 4
2017/9/17, , 85, 17, 7, 3, 4
2017/9/18, , 80, 17, 6, 2, 4
2017/9/19, , 79, 15, 6, 2, 5
2017/9/20, , 74, 15, 7, 3, 7
2017/9/21, , 73, 15, 7, 3, 8
2017/9/22, , 80, 15, 7, 3, 8
2017/9/23, , 90, 8, 8, 2, 7
2017/9/24, , 103, 9, 8, 2, 7
2017/9/25, , 85, 9, 8, 3, 7
2017/9/26, , 91, 9, 8, 3, 7
2017/9/27, , 92, 8, 7, 3, 8
2017/9/28, , 86, 8, 7, 2, 9
2017/9/29, , 83, 8, 7, 3, 9
2017/9/30, , 96, 8, 7, 3, 9
2017/6/27, , 61, 5, 3, 2, 1
2017/6/28, , 61, 8, 5, 18, 2
2017/6/29, , 40, 9, 4, 31, 2
2017/6/30, , 24, 8, 5, 8, 3
2016/10/20, , 24, 17, 7, 15, 3
2016/10/21, , 22, 18, 7, 12, 3
2016/10/22, , 22, 18, 7, , 3
2016/10/23, , 22, 17, , , 4
2016/10/24, , 22, 17, , 7, 3
2016/10/25, , 22, 17, , 16, 4
2016/10/26, , 22, 17, , , 3
2016/10/27, , 22, 16, , , 4
2016/10/28, , 22, 16, , , 3
2016/10/29, , 30, 17, 13, 5, 3
2016/10/30, , 47, 17, 16, 9, 4
2016/10/31, , 48, 17, 16, 36, 4
2016/11/1, , 47, 16, , 34, 3
2016/11/2, , 47, 17, , 7, 3
2016/11/3, , 48, 18, , 18, 3
2016/11/4, , 47, 17, , 8, 
2016/11/5, , 49, 16, , 5, 
2016/11/6, , 47, 18, , 10, 
2016/11/7, , 49, 17, , 5, 
2016/11/8, , 47, 18, , 6, 
2016/11/9, , 48, 18, , 9, 
2016/11/10, , 48, 17, , 8, 
2016/11/11, , 46, 16, , 8, 
2016/11/12, , 48, 17, , 8, 
2016/11/13, , 48, 16, , 9, 
2016/11/25, , 52, 17, 7, 25, 
2016/9/14, , 53, 20, 11, 8, 17
2016/4/1, , 22, 4, 5, 6, 10
2016/4/2, , 23, 14, 5, 6, 5
2016/4/3, , 23, , , , 
2016/4/8, , 24, , , , 
2016/4/22, , 28, 8, 12, 6, 3
2016/4/23, , 30, , , , 
2016/4/25, , 32, 11, 12, 2, 9
2016/4/26, , 36, 17, , 2, 18
2016/4/27, , 35, 12, , 1, 12
2016/4/28, , 33, 5, , 2, 8
2016/4/29, , 33, 19, , , 
2016/4/30, , 32, , , , 
2016/5/1, , 28, 6, , 2, 4
2016/5/2, , 28, 8, , 2, 4
2016/5/3, , 32, 11, , 2, 6
2016/5/4, , 30, 6, , 2, 4
2016/5/5, , 32, , , , 
2016/2/7, , 44, 3, 6, 2, 7
2016/2/8, , 42, 13, 6, 2, 7
2016/2/9, , 37, 13, 6, 6, 6
2016/2/12, , 45, 1, 7, 1, 8
2016/2/14, , 55, 3, 7, 5, 9
2016/2/15, , 57, 1, 7, 4, 8
2016/2/16, , 57, , 7, 5, 7
2016/2/17, , 47, 6, , 5, 8
2016/2/18, , 43, 2, , , 9
2016/2/28, , 51, 4, , 4, 8
2016/2/29, , 44, 12, , 10, 7
2016/3/1, , 42, 11, , , 6
2016/3/2, , 41, 13, 6, 4, 10
2016/3/3, , 36, 13, 6, 1, 10
2016/3/4, , 33, 8, 6, 8, 23
2016/3/5, , 38, 18, 5, 7, 17
2016/3/7, , 31, 9, 5, 2, 5
2016/3/8, , 32, 5, 5, 2, 3
2016/3/9, , 33, 10, 5, 6, 5
2016/3/10, , 34, 6, 5, 3, 3
2016/3/11, , 25, 5, 5, 9, 9
2016/3/12, , 28, 3, 6, 11, 55
2016/3/13, , 36, 8, 6, 9, 8
2016/3/14, , 40, 9, 6, 10, 5
2016/3/15, , 37, 10, 5, 13, 5
2016/3/16, , 35, 9, 5, 8, 4
2016/3/17, , 24, 9, 5, , 13
2016/3/18, , 28, 11, 5, 1, 10
2016/3/20, , 35, 10, 5, 6, 
2016/3/21, , 32, 11, 5, 6, 3
2016/3/22, , 30, 13, 5, 5, 5
2016/3/23, , 38, 14, , 6, 5
2016/3/24, , 38, 19, , 6, 4
2016/3/25, , 41, 4, , 2, 4
2016/3/26, , 40, , , 1, 3
2016/3/27, , 39, 12, , 2, 4
2016/3/28, , 34, 14, , 1, 5
2016/3/29, , 36, 6, , , 6
2016/3/30, , 21, 8, 5, 6, 6
2016/3/31, , 22, 12, 5, 8, 3
2019/12/31, , , 20, , 12, 14
2018/12/31, , , 6, , 8, 10
2018/11/30, , , 16, , 7, 8
2018/12/6, , , 8, , 5, 28
2018/12/14, , , 16, , 5, 9
2018/4/1, , , 11, 7, 2, 2
2018/4/2, , , 11, 7, 3, 7
2018/4/3, , , 11, 7, 4, 6
2018/4/4, , , 11, 7, 7, 7
2018/4/5, , , 11, 7, 7, 8
2018/4/6, , , 11, 7, 3, 9
2018/4/7, , , 11, 7, 4, 10
2018/4/8, , , 10, 7, 3, 9
2018/4/9, , , 11, 7, 12, 9
2018/4/10, , , 11, 7, 4, 10
2018/4/11, , , 11, 7, 3, 10
2018/2/10, , , 10, 6, 3, 6
2018/3/23, , , 10, 7, 2, 9
2018/3/29, , , 11, 7, 3, 7
2018/3/30, , , 11, 7, 3, 7
2018/3/31, , , 11, 7, 2, 2
2017/11/20, , , 11, 8, 15, 22
2017/5/15, , , 9, 5, 2, 2
2017/6/22, , , 7, 5, 1, 11
2017/6/25, , , 7, 5, 12, 4
2017/2/6, , , 17, 9, 1, 1
2017/2/10, , , 15, 11, 10, 48
2017/2/13, , , 18, 11, 8, 
2017/2/20, , , 16, 7, 1, 8
2016/11/24, , , 16, 7, 25, 
2016/4/7, , , 13, 3, 4, 2
2016/4/21, , , 17, 12, 3, 6
2016/4/24, , , 16, 12, 2, 
2016/5/10, , , 19, , 2, 6
2016/5/11, , , 17, , 2, 9
2016/1/15, , , 8, 4, 4, 8
